ANNEE,SESN,CD_COURS,REG_ADM,RES_ENS,CD_ORGNS_RESP,CD_ORGNS2,NO_GROUP_ELEVE,ELEVE_NOTE,MOYEN_NEB,PCT_REUST_NEB,MOYEN_NEM,PCT_REUST_NEM,MOYEN_NMB,PCT_REUST_NMB,MOYEN_NMC,PCT_REUST_NMC,MOYEN_RF,PCT_REUST_RF
2022,6,132520,,,,,,1,,,,,52,0,52,0,52,0
2022,6,132530,16,PU,866000,866052,1,30,65.8,80,,,,,,,65.8,80
2022,6,132530,16,PU,866000,866052,2,21,62.1,57.1,,,,,,,62.1,57.1
2022,6,132530,16,PU,866000,866052,3,23,68.3,82.6,,,,,,,68.3,82.6
2022,6,132530,16,PU,866000,866052,4,28,74,92.9,,,,,,,74,92.9
2022,6,132530,16,PU,866000,866052,5,30,81.3,93.3,,,,,,,81.3,93.3
2022,6,132530,16,PU,866000,866052,6,30,73.2,100,,,,,,,73.2,100
2022,6,132530,16,PU,866000,866052,7,27,75.2,100,,,,,,,75.2,100
2022,6,132530,16,PU,866000,866052,,189,71.9,87.8,,,,,,,71.9,87.8
2022,6,132530,16,PU,866000,,,832,77.6,94.2,,,,,,,77.6,94.2
2022,6,132530,16,PU,,,,9257,79.4,95.6,,,,,,,79.4,95.6
2022,6,132530,16,PR,,,,2874,83.4,99.4,,,,,,,83.4,99.4
2022,6,132530,16,,,,,12131,80.3,96.5,,,,,,,80.3,96.5
2022,6,132530,,PU,,,,46222,79.1,95.8,,,,,,,79.1,95.8
2022,6,132530,,PR,,,,14469,82.8,99.2,,,,,,,82.8,99.2
2022,6,132530,,GO,,,,76,74.2,89.5,,,,,,,74.2,89.5
2022,6,132530,,,,,,60767,80,96.6,,,,,,,80,96.6
2022,6,134504,16,PU,866000,866052,??,183,,,,,,,,,77.4,88.1
2022,6,134504,16,PU,866000,866052,,183,,,,,,,,,77.4,88.1
2022,6,134504,16,PU,866000,,,599,,,,,,,,,78.4,93
2022,6,134504,16,PU,,,,6633,,,,,,,,,80.6,94.9
2022,6,134504,16,PR,,,,1419,,,,,,,,,86.3,99.6
2022,6,134504,16,,,,,8052,,,,,,,,,81.6,95.7
2022,6,134504,,PU,,,,33567,,,,,,,,,80.4,95.2
2022,6,134504,,PR,,,,7516,,,,,,,,,85.1,99.3
2022,6,134504,,GO,,,,64,,,,,,,,,76,83.3
2022,6,134504,,,,,,41147,,,,,,,,,81.2,95.9
2022,6,134510,16,PU,866000,866052,1,28,75.9,92.9,75.3,85.7,75.5,89.3,75.5,89.3,78.4,92.9
2022,6,134510,16,PU,866000,866052,2,20,71.4,85,75.4,75,75.5,90,75.5,90,79.2,90
2022,6,134510,16,PU,866000,866052,3,22,75.7,100,82.8,100,83,100,83,100,84.9,100
2022,6,134510,16,PU,866000,866052,4,30,73.6,93.3,71.3,93.3,71.2,90,71.2,90,73.2,93.3
2022,6,134510,16,PU,866000,866052,5,27,85.1,96.3,79.1,96.3,79.3,92.6,79.3,92.6,81.1,96.3
2022,6,134510,16,PU,866000,866052,6,27,84.4,100,87.3,100,87.2,100,87.2,100,89.2,100
2022,6,134510,16,PU,866000,866052,7,30,74.7,100,81.9,100,82.3,100,82.3,100,83.6,100
2022,6,134510,16,PU,866000,866052,,184,77.4,95.7,79,93.5,79.1,94.6,79.1,94.6,81.3,96.2
2022,6,134510,16,PU,866000,,,607,79.8,97.7,79.6,93.6,79.9,96,79.9,96,82.4,97.5
2022,6,134510,16,PU,,,,6666,80.7,95.8,81.6,93.2,82,95.8,82,95.8,84.4,97
2022,6,134510,16,PR,,,,1424,83.7,99.4,87.8,99.1,88,99.6,88,99.6,89.7,99.9
2022,6,134510,16,,,,,8090,81.2,96.5,82.7,94.3,83,96.5,83,96.5,85.3,97.5
2022,6,134510,,PU,,,,33735,80.3,95.8,81.6,93.8,81.9,96.3,81.9,96.3,84.1,97.2
2022,6,134510,,PR,,,,7571,84.4,99.3,86.4,98.5,86.8,99.2,86.8,99.2,88.6,99.5
2022,6,134510,,GO,,,,66,71.6,83.8,71.1,81.8,70.8,87.9,70.8,87.9,73,87.9
2022,6,134510,,,,,,41372,81.1,96.4,82.5,94.6,82.7,96.8,82.7,96.8,84.9,97.6
2022,6,134520,16,PU,866000,866052,1,28,74.1,82.1,,,,,,,74.1,82.1
2022,6,134520,16,PU,866000,866052,2,26,60.5,65.4,,,,,,,60.5,65.4
2022,6,134520,16,PU,866000,866052,3,22,70.4,77.3,,,,,,,70.4,77.3
2022,6,134520,16,PU,866000,866052,4,31,67.6,64.5,,,,,,,67.6,64.5
2022,6,134520,16,PU,866000,866052,5,28,81.6,96.4,,,,,,,81.6,96.4
2022,6,134520,16,PU,866000,866052,6,28,81.3,89.3,,,,,,,81.3,89.3
2022,6,134520,16,PU,866000,866052,7,30,70.2,76.7,,,,,,,70.2,76.7
2022,6,134520,16,PU,866000,866052,,193,72.3,78.8,,,,,,,72.3,78.8
2022,6,134520,16,PU,866000,,,615,73.1,84.9,,,,,,,73.1,84.9
2022,6,134520,16,PU,,,,6723,76.6,89.2,,,,,,,76.6,89.2
2022,6,134520,16,PR,,,,1425,80.9,96.6,,,,,,,80.9,96.6
2022,6,134520,16,,,,,8148,77.4,90.5,,,,,,,77.4,90.5
2022,6,134520,,PU,,,,34029,76.2,88.8,,,,,,,76.2,88.8
2022,6,134520,,PR,,,,7546,80.9,96.2,,,,,,,80.9,96.2
2022,6,134520,,GO,,,,74,76,91.9,,,,,,,76,91.9
2022,6,134520,,,,,,41649,77,90.1,,,,,,,77,90.1
2022,6,134530,16,PU,866000,866052,1,28,72.6,82.1,70.5,71.4,70.4,82.1,70.4,82.1,73,82.1
2022,6,134530,16,PU,866000,866052,2,19,62.8,63.2,70.7,84.2,70.6,89.5,70.6,89.5,72.4,94.7
2022,6,134530,16,PU,866000,866052,3,22,68.9,68.2,71,86.4,70.9,95.5,70.9,95.5,73.7,95.5
2022,6,134530,16,PU,866000,866052,4,31,68.4,80.6,66.9,74.2,66.8,74.2,66.8,74.2,69.1,87.1
2022,6,134530,16,PU,866000,866052,5,28,80.3,96.4,82.9,100,82.9,100,82.9,100,84.9,100
2022,6,134530,16,PU,866000,866052,6,28,78.5,92.9,79.5,92.9,79.6,92.9,79.6,92.9,81.1,92.9
2022,6,134530,16,PU,866000,866052,7,30,66.6,63.3,68.2,63.3,68.5,70,68.5,70,71,73.3
2022,6,134530,16,PU,866000,866052,,186,71.5,79,72.8,81.2,72.8,85.5,72.8,85.5,75.1,88.7
2022,6,134530,16,PU,866000,,,602,75.7,87.9,73.3,81.7,73.5,85.5,73.5,85.5,77,90.9
2022,6,134530,16,PU,,,,6647,76.9,90.2,75.9,86.8,76,89.3,76,89.3,79.2,93.4
2022,6,134530,16,PR,,,,1420,81.3,97.7,84.6,97.4,84.8,98.2,84.8,98.2,87,99.2
2022,6,134530,16,,,,,8067,77.7,91.5,77.4,88.7,77.5,90.9,77.5,90.9,80.6,94.4
2022,6,134530,,PU,,,,33638,77.1,91.6,76.2,87.7,76.3,90.5,76.3,90.5,79.1,93.7
2022,6,134530,,PR,,,,7557,81.7,98,81.7,95.6,81.9,96.7,81.9,96.7,84.3,98.3
2022,6,134530,,GO,,,,73,71.8,89.9,73.1,79.1,72.9,78.1,72.9,78.1,74.9,84.9
2022,6,134530,,,,,,41268,77.9,92.7,77.2,89.2,77.3,91.6,77.3,91.6,80.1,94.5
2022,6,55410,16,PU,866000,866053,1,29,81.8,100,78.2,96.6,78.2,100,78.2,100,81.1,100
2022,6,55410,16,PU,866000,866053,2,25,69.6,80,63.2,68,63.2,68,63.2,68,67,76
2022,6,55410,16,PU,866000,866053,3,24,65.4,70.8,53.4,25,53.6,20.8,53.6,20.8,56.7,25
2022,6,55410,16,PU,866000,866053,,78,72.8,84.6,65.8,65.4,65.8,65.4,65.8,65.4,69.1,69.2
2022,6,55410,16,PU,866000,,,845,74.9,90.1,68.6,73.1,68.7,72.3,68.7,72.3,71.6,80
2022,6,55410,16,PU,,,,9973,71.9,79.2,67.6,68.2,67.8,67.8,67.8,67.8,70.9,74.8
2022,6,55410,16,PR,,,,2453,80.4,94.3,79.6,90.9,79.6,91.6,79.6,91.6,82.1,94.8
2022,6,55410,16,,,,,12426,73.6,82.1,69.9,72.6,70.1,72.5,70.1,72.5,73.1,78.7
2022,6,55410,,PU,,,,46706,72.5,81.1,68.8,70.9,69,71.2,69,71.2,72,77.6
2022,6,55410,,PR,,,,14544,79.8,93.9,78.9,89.6,79,89.8,79,89.8,81.6,93.8
2022,6,55410,,GO,,,,59,69.2,82.9,62.8,72.4,60.1,54.2,60.1,54.2,61.4,59.3
2022,6,55410,,,,,,61309,74.2,84.1,71.1,75.3,71.3,75.6,71.3,75.6,74.3,81.4
2022,6,55420,16,PU,866000,866053,1,29,82.5,100,,,,,,,82.5,100
2022,6,55420,16,PU,866000,866053,2,25,73.6,100,,,,,,,73.6,100
2022,6,55420,16,PU,866000,866053,3,24,72,95.8,,,,,,,72,95.8
2022,6,55420,16,PU,866000,866053,,78,76.4,98.7,,,,,,,76.4,98.7
2022,6,55420,16,PU,866000,,,857,81.2,97.4,,,,,,,81.2,97.4
2022,6,55420,16,PU,,,,10220,76.9,90.9,,,,,,,76.9,90.9
2022,6,55420,16,PR,,,,2455,82,97.4,,,,,,,82,97.4
2022,6,55420,16,,,,,12675,77.9,92.2,,,,,,,77.9,92.2
2022,6,55420,,PU,,,,47742,76.9,91.8,,,,,,,76.9,91.8
2022,6,55420,,PR,,,,14590,81.8,97.3,,,,,,,81.8,97.3
2022,6,55420,,GO,,,,65,68.8,87.7,,,,,,,68.8,87.7
2022,6,55420,,,,,,62397,78.1,93.1,,,,,,,78.1,93.1
2022,6,55444,16,PU,866000,866053,??,79,,,,,,,,,71.9,83.5
2022,6,55444,16,PU,866000,866053,,79,,,,,,,,,71.9,83.5
2022,6,55444,16,PU,866000,,,848,,,,,,,,,75.7,92.7
2022,6,55444,16,PU,,,,10054,,,,,,,,,73.4,83.5
2022,6,55444,16,PR,,,,2454,,,,,,,,,82,97.3
2022,6,55444,16,,,,,12508,,,,,,,,,75.1,86.1
2022,6,55444,,PU,,,,46960,,,,,,,,,74.2,85.1
2022,6,55444,,PR,,,,14563,,,,,,,,,81.7,97.1
2022,6,55444,,GO,,,,60,,,,,,,,,65.8,72.3
2022,6,55444,,,,,,61583,,,,,,,,,75.9,87.9
2022,6,63410,16,PU,866000,866053,2,17,82.9,94.1,,,,,,,82.9,94.1
2022,6,63410,16,PU,866000,866053,3,24,78.5,100,,,,,,,78.5,100
2022,6,63410,16,PU,866000,866053,45,3,67.3,100,,,,,,,67.3,100
2022,6,63410,16,PU,866000,866053,80,5,72.8,100,,,,,,,72.8,100
2022,6,63410,16,PU,866000,866053,,49,78.8,98,,,,,,,78.8,98
2022,6,63410,16,PU,866000,,,495,74.3,87.5,,,,,,,74.3,87.5
2022,6,63410,16,PU,,,,6075,70,77.3,,,,,,,70,77.3
2022,6,63410,16,PR,,,,951,77.6,92.1,,,,,,,77.6,92.1
2022,6,63410,16,,,,,7026,71,79.3,,,,,,,71,79.3
2022,6,63410,,PU,,,,30199,69.7,76.7,,,,,,,69.7,76.7
2022,6,63410,,PR,,,,4330,76.3,90.7,,,,,,,76.3,90.7
2022,6,63410,,GO,,,,72,63.7,69.4,,,,,,,63.7,69.4
2022,6,63410,,,,,,34601,70.5,78.4,,,,,,,70.5,78.4
2022,6,63414,16,PU,866000,866053,??,49,,,,,,,,,71.6,79.6
2022,6,63414,16,PU,866000,866053,,49,,,,,,,,,71.6,79.6
2022,6,63414,16,PU,866000,,,480,,,,,,,,,73.2,78.4
2022,6,63414,16,PU,,,,5863,,,,,,,,,72.5,75.3
2022,6,63414,16,PR,,,,953,,,,,,,,,81,92.9
2022,6,63414,16,,,,,6816,,,,,,,,,73.7,77.7
2022,6,63414,,PU,,,,29228,,,,,,,,,72.2,75.5
2022,6,63414,,PR,,,,4320,,,,,,,,,79.6,90.9
2022,6,63414,,GO,,,,74,,,,,,,,,61.6,58.2
2022,6,63414,,,,,,33622,,,,,,,,,73.1,77.4
2022,6,63420,16,PU,866000,866053,2,17,72.5,88.2,61.4,52.9,58.4,47.1,61.4,47.1,67.4,64.7
2022,6,63420,16,PU,866000,866053,3,24,69,83.3,60,58.3,56.7,41.7,60,45.8,66.7,62.5
2022,6,63420,16,PU,866000,866053,45,3,65.3,100,48.3,33.3,49.3,33.3,52.7,66.7,59.7,66.7
2022,6,63420,16,PU,866000,866053,80,5,,,,,81.2,100,83.4,100,83.4,100
2022,6,63420,16,PU,866000,866053,,49,70.1,86.4,59.8,54.5,59.3,49,62.4,53.1,68.2,67.3
2022,6,63420,16,PU,866000,,,476,70.9,82.7,68.8,68.8,66.8,68.3,69.4,71.2,72.8,76.9
2022,6,63420,16,PU,,,,5797,68.3,74.7,68.2,69.1,66.5,66.7,68.9,71,73.1,76.2
2022,6,63420,16,PR,,,,947,75,90.9,79.3,90.6,77.3,86.3,79.6,90.4,82.7,93.3
2022,6,63420,16,,,,,6744,69.2,76.9,69.8,72,68,69.5,70.4,73.7,74.5,78.6
2022,6,63420,,PU,,,,28971,67.9,74.2,68.1,69,66.3,66.6,68.8,71.5,72.8,76.9
2022,6,63420,,PR,,,,4306,73.2,87.3,77.6,85.4,75.6,82.8,77.9,86.4,81.1,90
2022,6,63420,,GO,,,,78,62.1,66.7,55.9,51.4,56.5,55.1,59.2,57.7,60.3,61.5
2022,6,63420,,,,,,33355,68.6,75.8,69.3,71.1,67.5,68.7,70,73.4,73.9,78.6
2022,6,65410,16,PU,866000,866053,1,29,82.1,93.1,,,,,,,82.1,93.1
2022,6,65410,16,PU,866000,866053,2,8,83.5,100,,,,,,,83.5,100
2022,6,65410,16,PU,866000,866053,,37,82.4,94.6,,,,,,,82.4,94.6
2022,6,65410,16,PU,866000,,,517,79.4,92.6,,,,,,,79.4,92.6
2022,6,65410,16,PU,,,,5114,79,89.9,,,,,,,79,89.9
2022,6,65410,16,PR,,,,2110,82.4,94.7,,,,,,,82.4,94.7
2022,6,65410,16,,,,,7224,80,91.3,,,,,,,80,91.3
2022,6,65410,,PU,,,,23677,78.7,90,,,,,,,78.7,90
2022,6,65410,,PR,,,,10690,82.5,95.4,,,,,,,82.5,95.4
2022,6,65410,,GO,,,,13,74.7,92.3,,,,,,,74.7,92.3
2022,6,65410,,,,,,34380,79.9,91.7,,,,,,,79.9,91.7
2022,6,65420,16,PU,866000,866053,1,29,71.6,79.3,80.6,93.1,81,93.1,81,93.1,84.4,96.6
2022,6,65420,16,PU,866000,866053,2,8,64.8,62.5,65.1,62.5,65.1,75,65.1,75,68,75
2022,6,65420,16,PU,866000,866053,,37,70.1,75.7,77.3,86.5,77.6,89.2,77.6,89.2,80.8,91.9
2022,6,65420,16,PU,866000,,,499,76.9,93.1,78.1,87.7,78.3,89.2,78.3,89.2,81,92.2
2022,6,65420,16,PU,,,,5052,76.5,89.5,78.7,85.6,78.9,85.7,78.9,85.7,81.7,89.4
2022,6,65420,16,PR,,,,2113,80.3,95.2,85.8,95.5,86,94.4,86,94.4,88.2,96.5
2022,6,65420,16,,,,,7165,77.6,91.2,80.8,88.5,81,88.3,81,88.3,83.6,91.5
2022,6,65420,,PU,,,,23377,76,88,78.4,85.7,78.5,85.1,78.5,85.1,81.4,89
2022,6,65420,,PR,,,,10656,81,95.3,85.4,94.4,85.4,93.4,85.4,93.4,87.6,95.7
2022,6,65420,,GO,,,,13,70.4,84.6,47.4,25,52.6,23.1,52.6,23.1,55.8,30.8
2022,6,65420,,,,,,34046,77.5,90.3,80.6,88.3,80.6,87.7,80.6,87.7,83.3,91
2022,6,65426,16,PU,866000,866053,??,37,,,,,,,,,81.4,91.9
2022,6,65426,16,PU,866000,866053,,37,,,,,,,,,81.4,91.9
2022,6,65426,16,PU,866000,,,500,,,,,,,,,80.8,93.5
2022,6,65426,16,PU,,,,5045,,,,,,,,,81.1,90.6
2022,6,65426,16,PR,,,,2108,,,,,,,,,86.6,97.1
2022,6,65426,16,,,,,7153,,,,,,,,,82.7,92.5
2022,6,65426,,PU,,,,23342,,,,,,,,,80.8,89.9
2022,6,65426,,PR,,,,10648,,,,,,,,,86.2,96.5
2022,6,65426,,GO,,,,11,,,,,,,,,60,36.4
2022,6,65426,,,,,,34001,,,,,,,,,82.5,91.9
2022,6,132506,16,PU,866000,866053,??,72,,,,,,,,,69,76.4
2022,6,132506,16,PU,866000,866053,,72,,,,,,,,,69,76.4
2022,6,132506,16,PU,866000,,,820,,,,,,,,,70.7,84.4
2022,6,132506,16,PU,,,,9042,,,,,,,,,72.1,85.8
2022,6,132506,16,PR,,,,2844,,,,,,,,,77.2,96.7
2022,6,132506,16,,,,,11886,,,,,,,,,73.3,88.4
2022,6,132506,,PU,,,,45163,,,,,,,,,71.4,84.6
2022,6,132506,,PR,,,,14309,,,,,,,,,77.1,95.7
2022,6,132506,,GO,,,,73,,,,,,,,,64,67.6
2022,6,132506,,,,,,59545,,,,,,,,,72.8,87.2
2022,6,132510,16,PU,866000,866053,1,19,84.3,100,,,,,,,84.3,100
2022,6,132510,16,PU,866000,866053,2,26,67.6,76.9,,,,,,,67.6,76.9
2022,6,132510,16,PU,866000,866053,3,27,62.8,74.1,,,,,,,62.8,74.1
2022,6,132510,16,PU,866000,866053,45,3,66,100,,,,,,,66,100
2022,6,132510,16,PU,866000,866053,,75,70,82.7,,,,,,,70,82.7
2022,6,132510,16,PU,866000,,,833,71.8,84.9,,,,,,,71.8,84.9
2022,6,132510,16,PU,,,,9258,73.3,88.2,,,,,,,73.3,88.2
2022,6,132510,16,PR,,,,2874,78,95.4,,,,,,,78,95.4
2022,6,132510,16,,,,,12132,74.4,89.9,,,,,,,74.4,89.9
2022,6,132510,,PU,,,,46239,72.8,87,,,,,,,72.8,87
2022,6,132510,,PR,,,,14470,78.2,96.1,,,,,,,78.2,96.1
2022,6,132510,,GO,,,,77,68.7,85.7,,,,,,,68.7,85.7
2022,6,132510,,,,,,60786,74.1,89.1,,,,,,,74.1,89.1
2022,6,132520,16,PU,866000,866053,1,19,87.5,100,76.5,84.2,76.4,89.5,76.4,89.5,79.6,100
2022,6,132520,16,PU,866000,866053,2,26,67.8,84.6,62.3,53.8,62.3,61.5,62.3,61.5,65.9,69.2
2022,6,132520,16,PU,866000,866053,3,27,62.1,55.6,52.4,29.6,52.4,29.6,52.4,29.6,55.3,44.4
2022,6,132520,16,PU,866000,866053,45,3,69,100,36.7,0,36.7,0,36.7,0,38.7,0
2022,6,132520,16,PU,866000,866053,,75,70.8,78.7,61.3,50.7,61.3,54.7,61.3,54.7,64.5,65.3
2022,6,132520,16,PU,866000,,,834,70.7,80.9,64.7,65.8,64.7,66.5,64.7,66.5,68.1,74.8
2022,6,132520,16,PU,,,,9209,71.8,83.6,65.3,65.2,65.4,67.8,65.4,67.8,69.1,75.2
2022,6,132520,16,PR,,,,2869,76.7,93.8,71.7,82.2,71.7,83.5,71.7,83.5,75,89.8
2022,6,132520,16,,,,,12078,73,86,66.9,69.3,66.9,71.5,66.9,71.5,70.5,78.7
2022,6,132520,,PU,,,,46030,70.8,82.1,64.6,63.6,64.6,66.1,64.6,66.1,68.2,73.6
2022,6,132520,,PU,,,,1,,,,,52,0,52,0,52,0
2022,6,132520,,PR,,,,14448,76.5,94.2,71.4,80.3,71.4,81.6,71.4,81.6,74.6,88.1
2022,6,132520,,GO,,,,74,68.5,88.5,53.1,47.1,53.7,37.8,53.7,37.8,57,43.2
2022,6,132520,,,,,,1,,,,,52,0,52,0,52,0
2022,6,132520,,,,,,60552,72.2,85,66.2,67.6,66.2,69.8,66.2,69.8,69.7,77
2022,6,132530,16,PU,866000,866053,1,19,91.9,100,,,,,,,91.9,100
2022,6,132530,16,PU,866000,866053,2,26,84.3,100,,,,,,,84.3,100
2022,6,132530,16,PU,866000,866053,3,27,78.2,100,,,,,,,78.2,100
2022,6,132530,16,PU,866000,866053,45,3,77,100,,,,,,,77,100
2022,6,132530,16,PU,866000,866053,,75,83.7,100,,,,,,,83.7,100
2022,6,132530,16,PU,866000,,,832,77.6,94.2,,,,,,,77.6,94.2
2022,6,132530,16,PU,,,,9257,79.4,95.6,,,,,,,79.4,95.6
2022,6,132530,16,PR,,,,2874,83.4,99.4,,,,,,,83.4,99.4
2022,6,132530,16,,,,,12131,80.3,96.5,,,,,,,80.3,96.5
2022,6,132530,,PU,,,,46222,79.1,95.8,,,,,,,79.1,95.8
2022,6,132530,,PR,,,,14469,82.8,99.2,,,,,,,82.8,99.2
2022,6,132530,,GO,,,,76,74.2,89.5,,,,,,,74.2,89.5
2022,6,132530,,,,,,60767,80,96.6,,,,,,,80,96.6
2022,6,134504,16,PU,866000,866053,??,52,,,,,,,,,78.2,96.2
2022,6,134504,16,PU,866000,866053,,52,,,,,,,,,78.2,96.2
2022,6,134504,16,PU,866000,,,599,,,,,,,,,78.4,93
2022,6,134504,16,PU,,,,6633,,,,,,,,,80.6,94.9
2022,6,134504,16,PR,,,,1419,,,,,,,,,86.3,99.6
2022,6,134504,16,,,,,8052,,,,,,,,,81.6,95.7
2022,6,134504,,PU,,,,33567,,,,,,,,,80.4,95.2
2022,6,134504,,PR,,,,7516,,,,,,,,,85.1,99.3
2022,6,134504,,GO,,,,64,,,,,,,,,76,83.3
2022,6,134504,,,,,,41147,,,,,,,,,81.2,95.9
2022,6,134510,16,PU,866000,866053,2,20,78.5,100,81,100,81.5,100,81.5,100,82.8,100
2022,6,134510,16,PU,866000,866053,3,28,77.8,100,77.8,85.7,78.8,96.4,78.8,96.4,81.9,96.4
2022,6,134510,16,PU,866000,866053,45,4,83.8,100,75.8,75,72.5,100,72.5,100,76,100
2022,6,134510,16,PU,866000,866053,,52,78.5,100,78.9,90.4,79.3,98.1,79.3,98.1,81.8,98.1
2022,6,134510,16,PU,866000,,,607,79.8,97.7,79.6,93.6,79.9,96,79.9,96,82.4,97.5
2022,6,134510,16,PU,,,,6666,80.7,95.8,81.6,93.2,82,95.8,82,95.8,84.4,97
2022,6,134510,16,PR,,,,1424,83.7,99.4,87.8,99.1,88,99.6,88,99.6,89.7,99.9
2022,6,134510,16,,,,,8090,81.2,96.5,82.7,94.3,83,96.5,83,96.5,85.3,97.5
2022,6,134510,,PU,,,,33735,80.3,95.8,81.6,93.8,81.9,96.3,81.9,96.3,84.1,97.2
2022,6,134510,,PR,,,,7571,84.4,99.3,86.4,98.5,86.8,99.2,86.8,99.2,88.6,99.5
2022,6,134510,,GO,,,,66,71.6,83.8,71.1,81.8,70.8,87.9,70.8,87.9,73,87.9
2022,6,134510,,,,,,41372,81.1,96.4,82.5,94.6,82.7,96.8,82.7,96.8,84.9,97.6
2022,6,134520,16,PU,866000,866053,2,20,79,100,,,,,,,79,100
2022,6,134520,16,PU,866000,866053,3,28,73.4,89.3,,,,,,,73.4,89.3
2022,6,134520,16,PU,866000,866053,45,4,72.8,100,,,,,,,72.8,100
2022,6,134520,16,PU,866000,866053,,52,75.5,94.2,,,,,,,75.5,94.2
2022,6,134520,16,PU,866000,,,615,73.1,84.9,,,,,,,73.1,84.9
2022,6,134520,16,PU,,,,6723,76.6,89.2,,,,,,,76.6,89.2
2022,6,134520,16,PR,,,,1425,80.9,96.6,,,,,,,80.9,96.6
2022,6,134520,16,,,,,8148,77.4,90.5,,,,,,,77.4,90.5
2022,6,134520,,PU,,,,34029,76.2,88.8,,,,,,,76.2,88.8
2022,6,134520,,PR,,,,7546,80.9,96.2,,,,,,,80.9,96.2
2022,6,134520,,GO,,,,74,76,91.9,,,,,,,76,91.9
2022,6,134520,,,,,,41649,77,90.1,,,,,,,77,90.1
2022,6,134530,16,PU,866000,866053,2,20,81.9,100,72.4,75,72.5,70,72.5,70,75.6,85
2022,6,134530,16,PU,866000,866053,3,28,78.6,100,72.8,85.7,72.8,85.7,72.8,85.7,76.8,89.3
2022,6,134530,16,PU,866000,866053,45,4,70,100,68,75,68,50,68,50,73.3,75
2022,6,134530,16,PU,866000,866053,,52,79.2,100,72.3,80.8,72.3,76.9,72.3,76.9,76.1,86.5
2022,6,134530,16,PU,866000,,,602,75.7,87.9,73.3,81.7,73.5,85.5,73.5,85.5,77,90.9
2022,6,134530,16,PU,,,,6647,76.9,90.2,75.9,86.8,76,89.3,76,89.3,79.2,93.4
2022,6,134530,16,PR,,,,1420,81.3,97.7,84.6,97.4,84.8,98.2,84.8,98.2,87,99.2
2022,6,134530,16,,,,,8067,77.7,91.5,77.4,88.7,77.5,90.9,77.5,90.9,80.6,94.4
2022,6,134530,,PU,,,,33638,77.1,91.6,76.2,87.7,76.3,90.5,76.3,90.5,79.1,93.7
2022,6,134530,,PR,,,,7557,81.7,98,81.7,95.6,81.9,96.7,81.9,96.7,84.3,98.3
2022,6,134530,,GO,,,,73,71.8,89.9,73.1,79.1,72.9,78.1,72.9,78.1,74.9,84.9
2022,6,134530,,,,,,41268,77.9,92.7,77.2,89.2,77.3,91.6,77.3,91.6,80.1,94.5
2022,6,136506,16,PU,866000,866053,??,24,,,,,,,,,81.4,100
2022,6,136506,16,PU,866000,866053,,24,,,,,,,,,81.4,100
2022,6,136506,16,PU,866000,,,241,,,,,,,,,82.2,100
2022,6,136506,16,PU,,,,2561,,,,,,,,,84.5,99.2
2022,6,136506,16,PR,,,,1332,,,,,,,,,85.6,99.6
2022,6,136506,16,,,,,3893,,,,,,,,,84.8,99.3
2022,6,136506,,PU,,,,12119,,,,,,,,,84.1,98.7
2022,6,136506,,PR,,,,6834,,,,,,,,,85.8,99.5
2022,6,136506,,,,,,18953,,,,,,,,,84.7,99
2022,6,136530,16,PU,866000,866053,1,24,88.7,100,,,,,,,88.7,100
2022,6,136530,16,PU,866000,866053,,24,88.7,100,,,,,,,88.7,100
2022,6,136530,16,PU,866000,,,243,86.2,100,,,,,,,86.2,100
2022,6,136530,16,PU,,,,2572,87.5,99.3,,,,,,,87.5,99.3
2022,6,136530,16,PR,,,,1333,87.4,99.7,,,,,,,87.4,99.7
2022,6,136530,16,,,,,3905,87.5,99.4,,,,,,,87.5,99.4
2022,6,136530,,PU,,,,12102,86.8,98.8,,,,,,,86.8,98.8
2022,6,136530,,PR,,,,6853,87.8,99.7,,,,,,,87.8,99.7
2022,6,136530,,,,,,18955,87.1,99.1,,,,,,,87.1,99.1
2022,6,136540,16,PU,866000,866053,1,24,87.1,100,70.6,75,70.5,87.5,70.5,87.5,73.8,87.5
2022,6,136540,16,PU,866000,866053,,24,87.1,100,70.6,75,70.5,87.5,70.5,87.5,73.8,87.5
2022,6,136540,16,PU,866000,,,242,77.3,96.7,77.8,93.8,77.8,95.5,77.8,95.5,80.3,96.7
2022,6,136540,16,PU,,,,2563,81.3,96.4,78.4,92.2,78.5,94.9,78.5,94.9,81.6,97
2022,6,136540,16,PR,,,,1332,82.5,98.1,80.5,93.7,80.6,95.9,80.6,95.9,83.6,98.3
2022,6,136540,16,,,,,3895,81.7,97,79.1,92.7,79.2,95.3,79.2,95.3,82.3,97.5
2022,6,136540,,PU,,,,12125,81.2,96,78.7,91.5,78.8,94.3,78.8,94.3,81.8,96.6
2022,6,136540,,PR,,,,6838,83.1,98.2,81,94.6,81.1,96.5,81.1,96.5,83.9,98.2
2022,6,136540,,,,,,18963,81.9,96.8,79.5,92.6,79.6,95.1,79.6,95.1,82.6,97.1
2022,6,136550,16,PU,866000,866053,1,24,87.3,100,78.8,91.7,78.8,100,78.8,100,81.5,100
2022,6,136550,16,PU,866000,866053,,24,87.3,100,78.8,91.7,78.8,100,78.8,100,81.5,100
2022,6,136550,16,PU,866000,,,242,79.8,96.3,78,95,78,97.9,78,97.9,80.1,97.9
2022,6,136550,16,PU,,,,2563,83.3,96.1,81.8,96,81.9,97.9,81.9,97.9,84.3,98.8
